%  GPST Time  latitude(deg) longitude(deg)  height(m)   Q  ns   sdn(m)   sde(m)   sdu(m)  sdne(m)  sdeu(m)  sdun(m) age(s)  ratio
2281 394186   16.262307394  -61.527567733   -32.4763   6   6   0.3945   0.5568   1.2912  -0.2440   0.5675  -0.5670   0.00    0.0
2281 394187   16.262307480  -61.527567425   -32.4404   6   6   0.3930   0.5546   1.2876  -0.2437   0.5663  -0.5663   0.00    0.0
2281 394188   16.262307558  -61.527567127   -32.4057   6   6   0.3915   0.5525   1.2839  -0.2433   0.5650  -0.5657   0.00    0.0
2281 394189   16.262307656  -61.527566848   -32.3669   6   6   0.3900   0.5503   1.2803  -0.2430   0.5638  -0.5650   0.00    0.0
2281 394190   16.262307748  -61.527566559   -32.3263   6   7   0.3885   0.5482   1.2767  -0.2426   0.5625  -0.5643   0.00    0.0
2281 394191   16.262307836  -61.527566268   -32.2906   6   6   0.3870   0.5460   1.2731  -0.2423   0.5612  -0.5636   0.00    0.0
2281 394192   16.262307919  -61.527565978   -32.2529   6   6   0.3856   0.5439   1.2696  -0.2419   0.5600  -0.5629   0.00    0.0
2281 394193   16.262308001  -61.527565688   -32.2192   6   6   0.3841   0.5418   1.2660  -0.2415   0.5588  -0.5621   0.00    0.0
2281 394194   16.262308068  -61.527565437   -32.1814   6   6   0.3827   0.5397   1.2625  -0.2412   0.5575  -0.5614   0.00    0.0
2281 394195   16.262308125  -61.527565196   -32.1439   6   6   0.3813   0.5376   1.2590  -0.2408   0.5563  -0.5606   0.00    0.0
2281 394196   16.262308174  -61.527564955   -32.1058   6   6   0.3799   0.5356   1.2556  -0.2404   0.5550  -0.5599   0.00    0.0
2281 394197   16.262308222  -61.527564724   -32.0694   6   6   0.3785   0.5335   1.2521  -0.2400   0.5538  -0.5591   0.00    0.0
2281 394198   16.262308258  -61.527564493   -32.0321   6   6   0.3771   0.5314   1.2487  -0.2397   0.5526  -0.5583   0.00    0.0
2281 394199   16.262308324  -61.527564267   -31.9887   6   6   0.3757   0.5294   1.2453  -0.2393   0.5513  -0.5575   0.00    0.0
2281 394200   16.262308383  -61.527564030   -31.9430   6   7   0.3743   0.5273   1.2419  -0.2389   0.5500  -0.5567   0.00    0.0
2281 394201   16.262308428  -61.527563815   -31.8991   6   7   0.3730   0.5252   1.2384  -0.2385   0.5488  -0.5558   0.00    0.0
2281 394202   16.262308473  -61.527563590   -31.8547   6   7   0.3716   0.5232   1.2350  -0.2381   0.5475  -0.5550   0.00    0.0
2281 394203   16.262308522  -61.527563366   -31.8091   6   7   0.3703   0.5211   1.2317  -0.2378   0.5462  -0.5542   0.00    0.0
2281 394204   16.262308596  -61.527563124   -31.7665   6   7   0.3689   0.5191   1.2283  -0.2374   0.5450  -0.5533   0.00    0.0
2281 394205   16.262308665  -61.527562892   -31.7250   6   6   0.3676   0.5171   1.2250  -0.2370   0.5437  -0.5524   0.00    0.0
2281 394206   16.262308731  -61.527562658   -31.6864   6   7   0.3663   0.5151   1.2217  -0.2366   0.5425  -0.5516   0.00    0.0
2281 394207   16.262308791  -61.527562426   -31.6487   6   6   0.3650   0.5131   1.2185  -0.2362   0.5413  -0.5507   0.00    0.0
2281 394208   16.262308852  -61.527562201   -31.6083   6   6   0.3637   0.5112   1.2152  -0.2358   0.5400  -0.5498   0.00    0.0
2281 394209   16.262308911  -61.527561963   -31.5691   6   6   0.3624   0.5092   1.2120  -0.2354   0.5388  -0.5489   0.00    0.0
2281 394210   16.262308975  -61.527561724   -31.5314   6   6   0.3611   0.5072   1.2088  -0.2350   0.5376  -0.5480   0.00    0.0
2281 394211   16.262309039  -61.527561482   -31.4946   6   5   0.3599   0.5053   1.2058  -0.2345   0.5364  -0.5472   0.00    0.0
2281 394212   16.262309105  -61.527561240   -31.4578   6   5   0.3587   0.5034   1.2027  -0.2341   0.5351  -0.5463   0.00    0.0
2281 394213   16.262309180  -61.527561010   -31.4225   6   5   0.3575   0.5015   1.1997  -0.2337   0.5339  -0.5455   0.00    0.0
2281 394214   16.262309233  -61.527560786   -31.3852   6   5   0.3563   0.4995   1.1967  -0.2332   0.5327  -0.5447   0.00    0.0
2281 394215   16.262309276  -61.527560569   -31.3495   6   6   0.3551   0.4976   1.1936  -0.2328   0.5314  -0.5438   0.00    0.0
2281 394216   16.262309319  -61.527560351   -31.3151   6   6   0.3539   0.4960   1.1908  -0.2323   0.5299  -0.5430   0.00    0.0
2281 394217   16.262309358  -61.527560143   -31.2807   6   6   0.3528   0.4943   1.1879  -0.2319   0.5283  -0.5421   0.00    0.0
2281 394218   16.262309380  -61.527559946   -31.2435   6   7   0.3516   0.4926   1.1849  -0.2315   0.5269  -0.5412   0.00    0.0
2281 394219   16.262309403  -61.527559740   -31.2050   6   7   0.3503   0.4910   1.1820  -0.2311   0.5254  -0.5402   0.00    0.0
2281 394220   16.262309422  -61.527559534   -31.1657   6   7   0.3491   0.4893   1.1791  -0.2307   0.5240  -0.5393   0.00    0.0
2281 394221   16.262309436  -61.527559338   -31.1292   6   7   0.3480   0.4877   1.1761  -0.2303   0.5226  -0.5383   0.00    0.0
2281 394222   16.262309447  -61.527559135   -31.0920   6   7   0.3468   0.4860   1.1733  -0.2299   0.5212  -0.5373   0.00    0.0
2281 394223   16.262309454  -61.527558929   -31.0532   6   7   0.3456   0.4844   1.1704  -0.2295   0.5197  -0.5364   0.00    0.0
2281 394224   16.262309491  -61.527558728   -31.0203   6   6   0.3444   0.4828   1.1675  -0.2291   0.5184  -0.5354   0.00    0.0
2281 394225   16.262309519  -61.527558521   -30.9854   6   7   0.3433   0.4812   1.1647  -0.2286   0.5170  -0.5344   0.00    0.0
2281 394226   16.262309544  -61.527558322   -30.9487   6   7   0.3421   0.4796   1.1619  -0.2282   0.5156  -0.5334   0.00    0.0
2281 394227   16.262309587  -61.527558131   -30.9137   6   6   0.3410   0.4780   1.1591  -0.2278   0.5142  -0.5325   0.00    0.0
2281 394228   16.262309630  -61.527557955   -30.8797   6   6   0.3399   0.4764   1.1564  -0.2273   0.5128  -0.5316   0.00    0.0
2281 394229   16.262309670  -61.527557799   -30.8446   6   5   0.3388   0.4748   1.1538  -0.2269   0.5114  -0.5307   0.00    0.0
2281 394230   16.262309687  -61.527557618   -30.7991   6   7   0.3376   0.4729   1.1505  -0.2261   0.5095  -0.5294   0.00    0.0
2281 394231   16.262309700  -61.527557453   -30.7551   6   7   0.3363   0.4710   1.1472  -0.2253   0.5076  -0.5282   0.00    0.0
2281 394232   16.262309739  -61.527557351   -30.7190   6   6   0.3352   0.4694   1.1445  -0.2249   0.5064  -0.5272   0.00    0.0
2281 394233   16.262309766  -61.527557250   -30.6825   6   6   0.3341   0.4679   1.1418  -0.2245   0.5051  -0.5262   0.00    0.0
2281 394234   16.262309788  -61.527557132   -30.6510   6   6   0.3330   0.4664   1.1391  -0.2241   0.5038  -0.5252   0.00    0.0
2281 394235   16.262309807  -61.527557038   -30.6198   6   6   0.3319   0.4648   1.1365  -0.2237   0.5026  -0.5242   0.00    0.0
2281 394236   16.262309823  -61.527556954   -30.5876   6   6   0.3308   0.4633   1.1338  -0.2232   0.5013  -0.5232   0.00    0.0
2281 394237   16.262309839  -61.527556890   -30.5525   6   7   0.3298   0.4618   1.1311  -0.2228   0.5000  -0.5222   0.00    0.0
2281 394238   16.262309846  -61.527556850   -30.5183   6   7   0.3287   0.4602   1.1285  -0.2224   0.4988  -0.5212   0.00    0.0
2281 394239   16.262309874  -61.527556760   -30.4869   6   7   0.3276   0.4587   1.1259  -0.2220   0.4976  -0.5203   0.00    0.0
2281 394240   16.262309895  -61.527556695   -30.4564   6   7   0.3266   0.4572   1.1232  -0.2216   0.4963  -0.5193   0.00    0.0
2281 394241   16.262309912  -61.527556653   -30.4274   6   7   0.3255   0.4557   1.1206  -0.2211   0.4951  -0.5183   0.00    0.0
2281 394242   16.262309927  -61.527556609   -30.3981   6   7   0.3244   0.4542   1.1181  -0.2207   0.4939  -0.5173   0.00    0.0
2281 394243   16.262309939  -61.527556591   -30.3689   6   7   0.3234   0.4527   1.1155  -0.2203   0.4927  -0.5163   0.00    0.0
2281 394244   16.262309969  -61.527556506   -30.3462   6   7   0.3224   0.4512   1.1129  -0.2199   0.4915  -0.5153   0.00    0.0
2281 394245   16.262309992  -61.527556433   -30.3229   6   7   0.3213   0.4497   1.1104  -0.2194   0.4903  -0.5143   0.00    0.0
2281 394246   16.262310001  -61.527556360   -30.2965   6   7   0.3203   0.4483   1.1079  -0.2190   0.4891  -0.5133   0.00    0.0
2281 394247   16.262310005  -61.527556283   -30.2675   6   7   0.3193   0.4468   1.1053  -0.2186   0.4880  -0.5124   0.00    0.0
2281 394248   16.262310008  -61.527556216   -30.2394   6   7   0.3183   0.4453   1.1028  -0.2182   0.4868  -0.5114   0.00    0.0
2281 394249   16.262310027  -61.527556090   -30.2176   6   7   0.3173   0.4439   1.1004  -0.2178   0.4856  -0.5104   0.00    0.0
2281 394250   16.262310049  -61.527555980   -30.1935   6   7   0.3163   0.4424   1.0979  -0.2173   0.4845  -0.5094   0.00    0.0
2281 394251   16.262310059  -61.527555840   -30.1645   6   8   0.3152   0.4407   1.0950  -0.2166   0.4829  -0.5082   0.00    0.0
2281 394252   16.262310063  -61.527555699   -30.1330   6   7   0.3141   0.4390   1.0921  -0.2159   0.4813  -0.5070   0.00    0.0
2281 394253   16.262310074  -61.527555567   -30.1042   6   7   0.3130   0.4373   1.0893  -0.2153   0.4797  -0.5058   0.00    0.0
2281 394254   16.262310093  -61.527555390   -30.0802   6   8   0.3120   0.4357   1.0865  -0.2146   0.4781  -0.5046   0.00    0.0
2281 394255   16.262310110  -61.527555222   -30.0558   6   8   0.3109   0.4340   1.0837  -0.2139   0.4766  -0.5034   0.00    0.0
2281 394256   16.262310128  -61.527555058   -30.0307   6   8   0.3098   0.4324   1.0809  -0.2133   0.4750  -0.5022   0.00    0.0
2281 394257   16.262310140  -61.527554900   -30.0046   6   8   0.3088   0.4307   1.0781  -0.2126   0.4735  -0.5010   0.00    0.0
2281 394258   16.262310145  -61.527554754   -29.9773   6   8   0.3078   0.4291   1.0754  -0.2119   0.4720  -0.4998   0.00    0.0
2281 394259   16.262310154  -61.527554601   -29.9521   6   8   0.3067   0.4275   1.0726  -0.2113   0.4705  -0.4986   0.00    0.0
2281 394260   16.262310182  -61.527554474   -29.9327   6   7   0.3058   0.4261   1.0703  -0.2109   0.4695  -0.4976   0.00    0.0
2281 394261   16.262310190  -61.527554329   -29.9088   6   8   0.3048   0.4245   1.0676  -0.2103   0.4681  -0.4965   0.00    0.0
2281 394262   16.262310201  -61.527554185   -29.8856   6   8   0.3037   0.4229   1.0649  -0.2096   0.4666  -0.4953   0.00    0.0
2281 394263   16.262310207  -61.527554037   -29.8640   6   8   0.3027   0.4214   1.0623  -0.2090   0.4652  -0.4941   0.00    0.0
2281 394264   16.262310219  -61.527553852   -29.8482   6   8   0.3017   0.4198   1.0596  -0.2084   0.4638  -0.4930   0.00    0.0
2281 394265   16.262310240  -61.527553674   -29.8361   6   8   0.3007   0.4182   1.0570  -0.2078   0.4624  -0.4918   0.00    0.0
2281 394266   16.262310252  -61.527553500   -29.8244   6   8   0.2997   0.4167   1.0544  -0.2071   0.4610  -0.4907   0.00    0.0
2281 394267   16.262310264  -61.527553332   -29.8163   6   8   0.2987   0.4152   1.0518  -0.2065   0.4597  -0.4895   0.00    0.0
2281 394268   16.262310276  -61.527553166   -29.8077   6   8   0.2977   0.4137   1.0492  -0.2059   0.4583  -0.4883   0.00    0.0
2281 394269   16.262310298  -61.527553022   -29.7972   6   8   0.2967   0.4121   1.0466  -0.2053   0.4570  -0.4872   0.00    0.0
2281 394270   16.262310323  -61.527552878   -29.7883   6   8   0.2958   0.4106   1.0441  -0.2048   0.4557  -0.4860   0.00    0.0
2281 394271   16.262310336  -61.527552747   -29.7759   6   8   0.2948   0.4092   1.0415  -0.2042   0.4544  -0.4849   0.00    0.0
2281 394272   16.262310348  -61.527552621   -29.7633   6   8   0.2938   0.4077   1.0390  -0.2036   0.4531  -0.4838   0.00    0.0
2281 394273   16.262310366  -61.527552510   -29.7512   6   8   0.2929   0.4062   1.0365  -0.2030   0.4518  -0.4826   0.00    0.0
2281 394274   16.262310387  -61.527552414   -29.7369   6   8   0.2919   0.4048   1.0340  -0.2024   0.4506  -0.4815   0.00    0.0
2281 394275   16.262310395  -61.527552322   -29.7203   6   8   0.2909   0.4033   1.0315  -0.2019   0.4493  -0.4804   0.00    0.0
2281 394276   16.262310402  -61.527552233   -29.7041   6   8   0.2900   0.4019   1.0290  -0.2013   0.4481  -0.4792   0.00    0.0
2281 394277   16.262310408  -61.527552138   -29.6874   6   8   0.2890   0.4005   1.0266  -0.2008   0.4469  -0.4781   0.00    0.0
2281 394278   16.262310407  -61.527552038   -29.6702   6   8   0.2881   0.3990   1.0241  -0.2002   0.4457  -0.4770   0.00    0.0
2281 394279   16.262310422  -61.527551895   -29.6594   6   8   0.2872   0.3976   1.0217  -0.1997   0.4445  -0.4758   0.00    0.0
2281 394280   16.262310434  -61.527551744   -29.6482   6   8   0.2862   0.3962   1.0193  -0.1991   0.4433  -0.4747   0.00    0.0
2281 394281   16.262310441  -61.527551589   -29.6350   6   8   0.2853   0.3949   1.0169  -0.1986   0.4422  -0.4736   0.00    0.0
2281 394282   16.262310448  -61.527551447   -29.6252   6   8   0.2844   0.3935   1.0145  -0.1981   0.4410  -0.4725   0.00    0.0
2281 394283   16.262310458  -61.527551300   -29.6164   6   8   0.2834   0.3921   1.0121  -0.1975   0.4399  -0.4714   0.00    0.0
2281 394284   16.262310466  -61.527551164   -29.6043   6   8   0.2825   0.3908   1.0097  -0.1970   0.4388  -0.4703   0.00    0.0
2281 394285   16.262310473  -61.527551017   -29.5919   6   8   0.2816   0.3894   1.0073  -0.1965   0.4376  -0.4691   0.00    0.0
2281 394286   16.262310479  -61.527550871   -29.5762   6   8   0.2807   0.3881   1.0050  -0.1960   0.4365  -0.4680   0.00    0.0
2281 394287   16.262310491  -61.527550728   -29.5638   6   8   0.2798   0.3867   1.0027  -0.1955   0.4355  -0.4669   0.00    0.0
2281 394288   16.262310516  -61.527550593   -29.5531   6   8   0.2789   0.3854   1.0003  -0.1950   0.4344  -0.4658   0.00    0.0
2281 394289   16.262310553  -61.527550467   -29.5413   6   8   0.2780   0.3841   0.9980  -0.1945   0.4333  -0.4647   0.00    0.0
2281 394290   16.262310590  -61.527550354   -29.5280   6   8   0.2771   0.3828   0.9957  -0.1940   0.4323  -0.4636   0.00    0.0
2281 394291   16.262310624  -61.527550240   -29.5161   6   8   0.2762   0.3815   0.9934  -0.1935   0.4312  -0.4625   0.00    0.0
2281 394292   16.262310664  -61.527550135   -29.5050   6   8   0.2753   0.3802   0.9911  -0.1930   0.4302  -0.4614   0.00    0.0
2281 394293   16.262310702  -61.527550031   -29.4933   6   8   0.2744   0.3789   0.9888  -0.1925   0.4292  -0.4603   0.00    0.0
2281 394294   16.262310725  -61.527549927   -29.4842   6   8   0.2735   0.3777   0.9865  -0.1920   0.4282  -0.4592   0.00    0.0
2281 394295   16.262310750  -61.527549821   -29.4747   6   8   0.2727   0.3764   0.9843  -0.1916   0.4272  -0.4581   0.00    0.0
2281 394296   16.262310769  -61.527549718   -29.4653   6   8   0.2718   0.3752   0.9820  -0.1911   0.4262  -0.4571   0.00    0.0
2281 394297   16.262310784  -61.527549625   -29.4553   6   8   0.2709   0.3739   0.9798  -0.1906   0.4252  -0.4560   0.00    0.0
2281 394298   16.262310801  -61.527549532   -29.4455   6   8   0.2700   0.3727   0.9776  -0.1902   0.4242  -0.4549   0.00    0.0
2281 394299   16.262310814  -61.527549424   -29.4381   6   8   0.2692   0.3715   0.9753  -0.1897   0.4233  -0.4538   0.00    0.0
2281 394300   16.262310835  -61.527549310   -29.4325   6   8   0.2683   0.3703   0.9731  -0.1893   0.4223  -0.4527   0.00    0.0
2281 394301   16.262310856  -61.527549178   -29.4256   6   8   0.2674   0.3690   0.9709  -0.1888   0.4214  -0.4516   0.00    0.0
2281 394302   16.262310889  -61.527549049   -29.4219   6   8   0.2666   0.3678   0.9687  -0.1884   0.4205  -0.4505   0.00    0.0
2281 394303   16.262310921  -61.527548924   -29.4159   6   8   0.2657   0.3667   0.9665  -0.1879   0.4196  -0.4495   0.00    0.0
2281 394304   16.262310944  -61.527548815   -29.4044   6   8   0.2649   0.3655   0.9643  -0.1875   0.4187  -0.4484   0.00    0.0
2281 394305   16.262310981  -61.527548696   -29.3954   6   8   0.2640   0.3643   0.9622  -0.1871   0.4178  -0.4473   0.00    0.0
2281 394306   16.262311016  -61.527548580   -29.3862   6   8   0.2632   0.3631   0.9600  -0.1866   0.4169  -0.4462   0.00    0.0
2281 394307   16.262311059  -61.527548463   -29.3763   6   8   0.2623   0.3620   0.9578  -0.1862   0.4160  -0.4452   0.00    0.0
2281 394308   16.262311107  -61.527548346   -29.3659   6   8   0.2615   0.3608   0.9557  -0.1858   0.4151  -0.4441   0.00    0.0
2281 394309   16.262311140  -61.527548267   -29.3580   6   8   0.2607   0.3597   0.9535  -0.1854   0.4143  -0.4430   0.00    0.0
2281 394310   16.262311171  -61.527548172   -29.3496   6   8   0.2598   0.3585   0.9514  -0.1849   0.4134  -0.4420   0.00    0.0
2281 394311   16.262311204  -61.527548077   -29.3417   6   8   0.2590   0.3574   0.9493  -0.1845   0.4126  -0.4409   0.00    0.0
2281 394312   16.262311243  -61.527547978   -29.3348   6   8   0.2582   0.3563   0.9472  -0.1841   0.4117  -0.4399   0.00    0.0
2281 394313   16.262311282  -61.527547885   -29.3285   6   8   0.2574   0.3552   0.9450  -0.1837   0.4109  -0.4388   0.00    0.0
2281 394314   16.262311302  -61.527547802   -29.3210   6   8   0.2565   0.3541   0.9429  -0.1833   0.4101  -0.4377   0.00    0.0
2281 394315   16.262311322  -61.527547715   -29.3152   6   7   0.2557   0.3530   0.9408  -0.1829   0.4093  -0.4367   0.00    0.0
2281 394316   16.262311343  -61.527547624   -29.3073   6   8   0.2549   0.3519   0.9388  -0.1825   0.4085  -0.4356   0.00    0.0
2281 394317   16.262311361  -61.527547531   -29.2988   6   7   0.2541   0.3508   0.9367  -0.1821   0.4077  -0.4346   0.00    0.0
2281 394318   16.262311376  -61.527547430   -29.2890   6   8   0.2533   0.3497   0.9346  -0.1818   0.4069  -0.4335   0.00    0.0
2281 394319   16.262311391  -61.527547338   -29.2793   6   8   0.2525   0.3487   0.9325  -0.1814   0.4061  -0.4325   0.00    0.0
2281 394320   16.262311408  -61.527547245   -29.2698   6   8   0.2517   0.3476   0.9305  -0.1810   0.4053  -0.4314   0.00    0.0
2281 394321   16.262311424  -61.527547148   -29.2600   6   8   0.2509   0.3465   0.9284  -0.1806   0.4046  -0.4304   0.00    0.0
2281 394322   16.262311445  -61.527547046   -29.2521   6   8   0.2501   0.3455   0.9264  -0.1802   0.4038  -0.4294   0.00    0.0
2281 394323   16.262311474  -61.527546956   -29.2472   6   8   0.2493   0.3444   0.9243  -0.1799   0.4031  -0.4283   0.00    0.0
2281 394324   16.262311493  -61.527546880   -29.2421   6   8   0.2485   0.3434   0.9223  -0.1795   0.4023  -0.4273   0.00    0.0
2281 394325   16.262311513  -61.527546803   -29.2372   6   7   0.2477   0.3424   0.9202  -0.1791   0.4016  -0.4262   0.00    0.0
2281 394326   16.262311535  -61.527546722   -29.2337   6   7   0.2469   0.3414   0.9182  -0.1788   0.4008  -0.4252   0.00    0.0
2281 394327   16.262311566  -61.527546640   -29.2331   6   8   0.2461   0.3404   0.9162  -0.1784   0.4001  -0.4242   0.00    0.0
2281 394328   16.262311594  -61.527546564   -29.2321   6   8   0.2453   0.3393   0.9142  -0.1781   0.3994  -0.4231   0.00    0.0
2281 394329   16.262311606  -61.527546511   -29.2254   6   8   0.2446   0.3383   0.9122  -0.1777   0.3987  -0.4221   0.00    0.0
2281 394330   16.262311617  -61.527546462   -29.2197   6   8   0.2438   0.3373   0.9102  -0.1774   0.3980  -0.4211   0.00    0.0
2281 394331   16.262311625  -61.527546412   -29.2121   6   8   0.2430   0.3363   0.9082  -0.1770   0.3973  -0.4201   0.00    0.0
2281 394332   16.262311641  -61.527546374   -29.2080   6   7   0.2423   0.3355   0.9064  -0.1768   0.3968  -0.4192   0.00    0.0
2281 394333   16.262311662  -61.527546329   -29.2040   6   7   0.2416   0.3346   0.9046  -0.1765   0.3963  -0.4182   0.00    0.0
2281 394334   16.262311674  -61.527546257   -29.1974   6   8   0.2408   0.3336   0.9027  -0.1762   0.3956  -0.4172   0.00    0.0
2281 394335   16.262311688  -61.527546185   -29.1916   6   8   0.2400   0.3327   0.9007  -0.1759   0.3949  -0.4162   0.00    0.0
2281 394336   16.262311700  -61.527546111   -29.1847   6   8   0.2393   0.3317   0.8987  -0.1755   0.3943  -0.4152   0.00    0.0
2281 394337   16.262311711  -61.527546034   -29.1773   6   8   0.2385   0.3307   0.8968  -0.1752   0.3936  -0.4142   0.00    0.0
2281 394338   16.262311724  -61.527545953   -29.1701   6   8   0.2377   0.3298   0.8948  -0.1749   0.3929  -0.4132   0.00    0.0
2281 394339   16.262311731  -61.527545886   -29.1610   6   8   0.2370   0.3288   0.8928  -0.1745   0.3922  -0.4122   0.00    0.0
2281 394340   16.262311745  -61.527545835   -29.1560   6   7   0.2363   0.3280   0.8911  -0.1743   0.3918  -0.4113   0.00    0.0
2281 394341   16.262311757  -61.527545754   -29.1489   6   8   0.2355   0.3271   0.8892  -0.1740   0.3911  -0.4103   0.00    0.0
2281 394342   16.262311771  -61.527545690   -29.1451   6   8   0.2348   0.3261   0.8872  -0.1736   0.3905  -0.4092   0.00    0.0
2281 394343   16.262311788  -61.527545629   -29.1421   6   8   0.2341   0.3252   0.8853  -0.1733   0.3898  -0.4082   0.00    0.0
2281 394344   16.262311802  -61.527545570   -29.1391   6   8   0.2333   0.3243   0.8834  -0.1730   0.3892  -0.4072   0.00    0.0
2281 394345   16.262311802  -61.527545510   -29.1314   6   8   0.2326   0.3234   0.8814  -0.1727   0.3885  -0.4062   0.00    0.0
2281 394346   16.262311793  -61.527545451   -29.1218   6   8   0.2318   0.3225   0.8795  -0.1724   0.3879  -0.4053   0.00    0.0
2281 394347   16.262311788  -61.527545404   -29.1165   6   7   0.2312   0.3217   0.8778  -0.1722   0.3875  -0.4044   0.00    0.0
2281 394348   16.262311786  -61.527545366   -29.1123   6   7   0.2305   0.3209   0.8761  -0.1719   0.3870  -0.4035   0.00    0.0
2281 394349   16.262311780  -61.527545315   -29.1024   6   8   0.2297   0.3200   0.8742  -0.1716   0.3864  -0.4025   0.00    0.0
2281 394350   16.262311768  -61.527545268   -29.0899   6   8   0.2290   0.3191   0.8723  -0.1713   0.3858  -0.4015   0.00    0.0
2281 394351   16.262311759  -61.527545215   -29.0778   6   8   0.2283   0.3182   0.8704  -0.1710   0.3852  -0.4005   0.00    0.0
2281 394352   16.262311750  -61.527545172   -29.0663   6   8   0.2276   0.3173   0.8685  -0.1707   0.3845  -0.3995   0.00    0.0
2281 394353   16.262311741  -61.527545125   -29.0555   6   8   0.2269   0.3164   0.8666  -0.1704   0.3839  -0.3985   0.00    0.0
2281 394354   16.262311741  -61.527545096   -29.0487   6   7   0.2262   0.3157   0.8649  -0.1702   0.3835  -0.3977   0.00    0.0
2281 394355   16.262311748  -61.527545061   -29.0448   6   7   0.2255   0.3149   0.8632  -0.1700   0.3831  -0.3968   0.00    0.0
2281 394356   16.262311746  -61.527545015   -29.0376   6   8   0.2248   0.3140   0.8613  -0.1697   0.3825  -0.3958   0.00    0.0
2281 394357   16.262311748  -61.527544988   -29.0345   6   7   0.2241   0.3133   0.8596  -0.1695   0.3821  -0.3949   0.00    0.0
2281 394358   16.262311752  -61.527544966   -29.0326   6   7   0.2235   0.3125   0.8580  -0.1693   0.3816  -0.3940   0.00    0.0
2281 394359   16.262311756  -61.527544957   -29.0265   6   7   0.2228   0.3118   0.8563  -0.1691   0.3812  -0.3931   0.00    0.0
2281 394360   16.262311757  -61.527544953   -29.0227   6   7   0.2222   0.3110   0.8546  -0.1689   0.3808  -0.3923   0.00    0.0
2281 394361   16.262311761  -61.527544956   -29.0203   6   7   0.2215   0.3103   0.8529  -0.1687   0.3804  -0.3914   0.00    0.0
2281 394362   16.262311751  -61.527544939   -29.0121   6   8   0.2210   0.3095   0.8518  -0.1684   0.3799  -0.3908   0.00    0.0
2281 394363   16.262311745  -61.527544932   -29.0052   6   8   0.2205   0.3086   0.8506  -0.1682   0.3794  -0.3903   0.00    0.0
2281 394364   16.262311738  -61.527544909   -28.9988   6   8   0.2200   0.3078   0.8495  -0.1679   0.3789  -0.3898   0.00    0.0
2281 394365   16.262311733  -61.527544884   -28.9919   6   8   0.2196   0.3070   0.8484  -0.1677   0.3784  -0.3892   0.00    0.0
2281 394366   16.262311737  -61.527544839   -28.9858   6   8   0.2191   0.3062   0.8472  -0.1675   0.3779  -0.3887   0.00    0.0
2281 394367   16.262311741  -61.527544793   -28.9790   6   8   0.2186   0.3054   0.8461  -0.1672   0.3774  -0.3882   0.00    0.0
2281 394368   16.262311743  -61.527544740   -28.9730   6   8   0.2181   0.3046   0.8450  -0.1670   0.3769  -0.3876   0.00    0.0
2281 394369   16.262311754  -61.527544710   -28.9693   6   7   0.2177   0.3039   0.8441  -0.1669   0.3766  -0.3872   0.00    0.0
2281 394370   16.262311767  -61.527544675   -28.9656   6   7   0.2173   0.3032   0.8431  -0.1667   0.3763  -0.3868   0.00    0.0
2281 394371   16.262311773  -61.527544643   -28.9625   6   7   0.2168   0.3025   0.8422  -0.1666   0.3759  -0.3863   0.00    0.0
2281 394372   16.262311780  -61.527544604   -28.9594   6   7   0.2164   0.3018   0.8413  -0.1664   0.3756  -0.3859   0.00    0.0
2281 394373   16.262311792  -61.527544554   -28.9579   6   6   0.2160   0.3011   0.8404  -0.1663   0.3753  -0.3855   0.00    0.0
2281 394374   16.262311807  -61.527544519   -28.9563   6   6   0.2156   0.3004   0.8395  -0.1662   0.3750  -0.3851   0.00    0.0
2281 394375   16.262311822  -61.527544483   -28.9556   6   6   0.2152   0.2997   0.8386  -0.1660   0.3747  -0.3847   0.00    0.0
2281 394376   16.262311831  -61.527544428   -28.9515   6   7   0.2148   0.2989   0.8376  -0.1658   0.3742  -0.3842   0.00    0.0
2281 394377   16.262311841  -61.527544368   -28.9476   6   7   0.2143   0.2982   0.8365  -0.1656   0.3737  -0.3837   0.00    0.0
2281 394378   16.262311854  -61.527544287   -28.9447   6   7   0.2139   0.2974   0.8355  -0.1653   0.3733  -0.3832   0.00    0.0
2281 394379   16.262311873  -61.527544230   -28.9431   6   7   0.2135   0.2968   0.8346  -0.1652   0.3730  -0.3828   0.00    0.0
2281 394380   16.262311894  -61.527544168   -28.9421   6   6   0.2131   0.2961   0.8338  -0.1651   0.3727  -0.3824   0.00    0.0
2281 394381   16.262311905  -61.527544103   -28.9391   6   7   0.2127   0.2955   0.8329  -0.1650   0.3724  -0.3820   0.00    0.0
2281 394382   16.262311921  -61.527544042   -28.9372   6   7   0.2123   0.2949   0.8320  -0.1648   0.3721  -0.3816   0.00    0.0
2281 394383   16.262311937  -61.527543979   -28.9359   6   7   0.2119   0.2942   0.8311  -0.1647   0.3718  -0.3812   0.00    0.0
2281 394384   16.262311949  -61.527543949   -28.9328   6   7   0.2115   0.2936   0.8303  -0.1646   0.3715  -0.3808   0.00    0.0
2281 394385   16.262311959  -61.527543914   -28.9291   6   7   0.2111   0.2930   0.8294  -0.1645   0.3712  -0.3804   0.00    0.0
2281 394386   16.262311965  -61.527543858   -28.9234   6   8   0.2107   0.2923   0.8284  -0.1643   0.3707  -0.3799   0.00    0.0
