%  GPST Time  latitude(deg) longitude(deg)  height(m)   Q  ns   sdn(m)   sde(m)   sdu(m)  sdne(m)  sdeu(m)  sdun(m) age(s)  ratio
2261 242522   47.833946963    7.596176758   281.3138   6  11   0.4506   0.4602   1.0332  -0.2861   0.4389  -0.3021   0.00    0.0
2261 242523   47.833946962    7.596176785   281.3136   6  11   0.4500   0.4597   1.0323  -0.2857   0.4385  -0.3019   0.00    0.0
2261 242524   47.833946964    7.596176796   281.3129   6  11   0.4495   0.4592   1.0314  -0.2853   0.4381  -0.3016   0.00    0.0
2261 242525   47.833946968    7.596176785   281.3092   6  11   0.4490   0.4588   1.0306  -0.2850   0.4377  -0.3014   0.00    0.0
2261 242526   47.833946956    7.596176809   281.3109   6  11   0.4485   0.4583   1.0297  -0.2846   0.4373  -0.3011   0.00    0.0
2261 242527   47.833946963    7.596176805   281.3112   6  11   0.4480   0.4578   1.0288  -0.2843   0.4369  -0.3009   0.00    0.0
2261 242528   47.833946955    7.596176815   281.3125   6  11   0.4475   0.4574   1.0280  -0.2839   0.4365  -0.3006   0.00    0.0
2261 242529   47.833946948    7.596176821   281.3137   6  11   0.4470   0.4569   1.0271  -0.2835   0.4361  -0.3003   0.00    0.0
2261 242530   47.833946954    7.596176819   281.3115   6  11   0.4465   0.4564   1.0263  -0.2832   0.4357  -0.3001   0.00    0.0
2261 242531   47.833946959    7.596176827   281.3091   6  11   0.4460   0.4560   1.0254  -0.2828   0.4353  -0.2998   0.00    0.0
2261 242532   47.833946953    7.596176843   281.3098   6  11   0.4455   0.4555   1.0246  -0.2825   0.4350  -0.2996   0.00    0.0
2261 242533   47.833946941    7.596176864   281.3100   6  11   0.4450   0.4550   1.0237  -0.2821   0.4346  -0.2993   0.00    0.0
2261 242534   47.833946936    7.596176880   281.3093   6  11   0.4445   0.4546   1.0229  -0.2818   0.4342  -0.2991   0.00    0.0
2261 242535   47.833946934    7.596176874   281.3087   6  11   0.4440   0.4541   1.0220  -0.2814   0.4338  -0.2988   0.00    0.0
2261 242536   47.833946935    7.596176875   281.3080   6  11   0.4435   0.4537   1.0212  -0.2811   0.4334  -0.2986   0.00    0.0
2261 242537   47.833946931    7.596176883   281.3073   6  11   0.4430   0.4532   1.0204  -0.2807   0.4330  -0.2983   0.00    0.0
2261 242538   47.833946932    7.596176904   281.3057   6  11   0.4425   0.4528   1.0195  -0.2804   0.4326  -0.2981   0.00    0.0
2261 242539   47.833946914    7.596176931   281.3077   6  11   0.4420   0.4523   1.0187  -0.2800   0.4322  -0.2978   0.00    0.0
2261 242540   47.833946923    7.596176930   281.3052   6  11   0.4415   0.4519   1.0179  -0.2797   0.4319  -0.2976   0.00    0.0
2261 242541   47.833946920    7.596176939   281.3030   6  11   0.4410   0.4514   1.0170  -0.2793   0.4315  -0.2973   0.00    0.0
2261 242542   47.833946925    7.596176949   281.3029   6  11   0.4406   0.4510   1.0162  -0.2790   0.4311  -0.2971   0.00    0.0
2261 242543   47.833946923    7.596176952   281.3019   6  11   0.4401   0.4505   1.0154  -0.2787   0.4307  -0.2968   0.00    0.0
2261 242544   47.833946932    7.596176947   281.3000   6  11   0.4396   0.4501   1.0146  -0.2783   0.4303  -0.2966   0.00    0.0
2261 242545   47.833946932    7.596176937   281.2977   6  11   0.4391   0.4496   1.0137  -0.2780   0.4300  -0.2963   0.00    0.0
2261 242546   47.833946948    7.596176955   281.2940   6  11   0.4386   0.4492   1.0129  -0.2777   0.4296  -0.2961   0.00    0.0
2261 242547   47.833946943    7.596176982   281.2961   6  11   0.4382   0.4488   1.0121  -0.2773   0.4292  -0.2959   0.00    0.0
2261 242548   47.833946940    7.596177003   281.2966   6  11   0.4377   0.4483   1.0113  -0.2770   0.4288  -0.2956   0.00    0.0
2261 242549   47.833946932    7.596177017   281.2988   6  11   0.4372   0.4479   1.0105  -0.2767   0.4285  -0.2954   0.00    0.0
2261 242550   47.833946927    7.596177034   281.2986   6  11   0.4368   0.4474   1.0097  -0.2763   0.4281  -0.2951   0.00    0.0
2261 242551   47.833946914    7.596177037   281.2965   6  11   0.4363   0.4470   1.0089  -0.2760   0.4277  -0.2949   0.00    0.0
2261 242552   47.833946909    7.596177048   281.2956   6  11   0.4358   0.4466   1.0081  -0.2757   0.4274  -0.2946   0.00    0.0
2261 242553   47.833946886    7.596177077   281.2985   6  11   0.4354   0.4461   1.0073  -0.2754   0.4270  -0.2944   0.00    0.0
2261 242554   47.833946877    7.596177085   281.2999   6  11   0.4349   0.4457   1.0065  -0.2750   0.4266  -0.2942   0.00    0.0
2261 242555   47.833946864    7.596177101   281.3002   6  11   0.4344   0.4453   1.0057  -0.2747   0.4263  -0.2939   0.00    0.0
2261 242556   47.833946862    7.596177101   281.2997   6  11   0.4340   0.4449   1.0049  -0.2744   0.4259  -0.2937   0.00    0.0
2261 242557   47.833946843    7.596177136   281.3054   6  11   0.4335   0.4444   1.0041  -0.2741   0.4255  -0.2934   0.00    0.0
2261 242558   47.833946829    7.596177154   281.3059   6  11   0.4331   0.4440   1.0033  -0.2737   0.4252  -0.2932   0.00    0.0
2261 242559   47.833946821    7.596177166   281.3067   6  11   0.4326   0.4436   1.0025  -0.2734   0.4248  -0.2930   0.00    0.0
2261 242560   47.833946817    7.596177160   281.3061   6  11   0.4321   0.4432   1.0017  -0.2731   0.4244  -0.2927   0.00    0.0
2261 242561   47.833946809    7.596177181   281.3067   6  11   0.4317   0.4427   1.0010  -0.2728   0.4241  -0.2925   0.00    0.0
2261 242562   47.833946797    7.596177201   281.3057   6  11   0.4312   0.4423   1.0002  -0.2725   0.4237  -0.2923   0.00    0.0
2261 242563   47.833946785    7.596177212   281.3056   6  11   0.4308   0.4419   0.9994  -0.2722   0.4233  -0.2920   0.00    0.0
2261 242564   47.833946779    7.596177214   281.3056   6  11   0.4303   0.4415   0.9986  -0.2719   0.4230  -0.2918   0.00    0.0
2261 242565   47.833946773    7.596177238   281.3065   6  11   0.4299   0.4411   0.9978  -0.2715   0.4226  -0.2916   0.00    0.0
2261 242566   47.833946757    7.596177266   281.3065   6  11   0.4294   0.4407   0.9971  -0.2712   0.4223  -0.2913   0.00    0.0
2261 242567   47.833946755    7.596177273   281.3075   6  11   0.4290   0.4402   0.9963  -0.2709   0.4219  -0.2911   0.00    0.0
2261 242568   47.833946736    7.596177296   281.3103   6  11   0.4286   0.4398   0.9955  -0.2706   0.4216  -0.2909   0.00    0.0
2261 242569   47.833946728    7.596177311   281.3116   6  11   0.4281   0.4394   0.9948  -0.2703   0.4212  -0.2906   0.00    0.0
2261 242570   47.833946718    7.596177315   281.3114   6  11   0.4277   0.4390   0.9940  -0.2700   0.4208  -0.2904   0.00    0.0
2261 242571   47.833946700    7.596177326   281.3132   6  11   0.4272   0.4386   0.9932  -0.2697   0.4205  -0.2902   0.00    0.0
2261 242572   47.833946689    7.596177328   281.3116   6  11   0.4268   0.4382   0.9925  -0.2694   0.4201  -0.2900   0.00    0.0
2261 242573   47.833946671    7.596177343   281.3137   6  11   0.4264   0.4378   0.9917  -0.2691   0.4198  -0.2897   0.00    0.0
2261 242574   47.833946653    7.596177359   281.3158   6  11   0.4259   0.4374   0.9910  -0.2688   0.4194  -0.2895   0.00    0.0
2261 242575   47.833946644    7.596177368   281.3174   6  11   0.4255   0.4370   0.9902  -0.2685   0.4191  -0.2893   0.00    0.0
2261 242576   47.833946633    7.596177383   281.3197   6  11   0.4251   0.4366   0.9895  -0.2682   0.4187  -0.2891   0.00    0.0
2261 242577   47.833946619    7.596177388   281.3207   6  11   0.4246   0.4362   0.9887  -0.2679   0.4184  -0.2888   0.00    0.0
2261 242578   47.833946606    7.596177397   281.3221   6  11   0.4242   0.4358   0.9880  -0.2676   0.4180  -0.2886   0.00    0.0
2261 242579   47.833946599    7.596177392   281.3214   6  11   0.4238   0.4354   0.9872  -0.2673   0.4177  -0.2884   0.00    0.0
2261 242580   47.833946592    7.596177393   281.3213   6  11   0.4233   0.4350   0.9865  -0.2670   0.4174  -0.2882   0.00    0.0
2261 242581   47.833946581    7.596177406   281.3224   6  11   0.4229   0.4346   0.9857  -0.2667   0.4170  -0.2879   0.00    0.0
2261 242582   47.833946574    7.596177416   281.3228   6  11   0.4225   0.4342   0.9850  -0.2664   0.4167  -0.2877   0.00    0.0
2261 242583   47.833946586    7.596177412   281.3218   6  11   0.4221   0.4338   0.9842  -0.2661   0.4163  -0.2875   0.00    0.0
2261 242584   47.833946581    7.596177408   281.3213   6  11   0.4217   0.4334   0.9835  -0.2659   0.4160  -0.2873   0.00    0.0
2261 242585   47.833946581    7.596177405   281.3183   6  11   0.4212   0.4330   0.9828  -0.2656   0.4156  -0.2870   0.00    0.0
2261 242586   47.833946577    7.596177408   281.3172   6  11   0.4208   0.4326   0.9820  -0.2653   0.4153  -0.2868   0.00    0.0
2261 242587   47.833946568    7.596177423   281.3170   6  11   0.4204   0.4322   0.9813  -0.2650   0.4150  -0.2866   0.00    0.0
2261 242588   47.833946559    7.596177436   281.3169   6  11   0.4200   0.4318   0.9806  -0.2647   0.4146  -0.2864   0.00    0.0
2261 242589   47.833946563    7.596177429   281.3161   6  11   0.4196   0.4314   0.9799  -0.2644   0.4143  -0.2862   0.00    0.0
2261 242590   47.833946578    7.596177416   281.3141   6  11   0.4192   0.4311   0.9791  -0.2641   0.4140  -0.2859   0.00    0.0
2261 242591   47.833946578    7.596177411   281.3108   6  11   0.4187   0.4307   0.9784  -0.2639   0.4136  -0.2857   0.00    0.0
2261 242592   47.833946573    7.596177410   281.3100   6  11   0.4183   0.4303   0.9777  -0.2636   0.4133  -0.2855   0.00    0.0
2261 242593   47.833946577    7.596177400   281.3104   6  11   0.4179   0.4299   0.9770  -0.2633   0.4129  -0.2853   0.00    0.0
2261 242594   47.833946587    7.596177384   281.3083   6  11   0.4175   0.4295   0.9762  -0.2630   0.4126  -0.2851   0.00    0.0
2261 242595   47.833946597    7.596177372   281.3029   6  11   0.4171   0.4291   0.9755  -0.2627   0.4123  -0.2849   0.00    0.0
2261 242596   47.833946593    7.596177371   281.2996   6  11   0.4167   0.4288   0.9748  -0.2625   0.4119  -0.2846   0.00    0.0
2261 242597   47.833946615    7.596177350   281.2973   6  11   0.4163   0.4284   0.9741  -0.2622   0.4116  -0.2844   0.00    0.0
2261 242598   47.833946623    7.596177348   281.2971   6  11   0.4159   0.4280   0.9734  -0.2619   0.4113  -0.2842   0.00    0.0
2261 242599   47.833946624    7.596177351   281.2955   6  11   0.4155   0.4276   0.9727  -0.2616   0.4110  -0.2840   0.00    0.0
2261 242600   47.833946618    7.596177354   281.2941   6  11   0.4151   0.4272   0.9720  -0.2614   0.4106  -0.2838   0.00    0.0
2261 242601   47.833946622    7.596177352   281.2930   6  11   0.4147   0.4269   0.9713  -0.2611   0.4103  -0.2836   0.00    0.0
2261 242602   47.833946618    7.596177360   281.2898   6  11   0.4143   0.4265   0.9706  -0.2608   0.4100  -0.2834   0.00    0.0
2261 242603   47.833946625    7.596177356   281.2874   6  11   0.4139   0.4261   0.9699  -0.2605   0.4096  -0.2832   0.00    0.0
2261 242604   47.833946642    7.596177323   281.2854   6  11   0.4135   0.4258   0.9692  -0.2603   0.4093  -0.2829   0.00    0.0
2261 242605   47.833946639    7.596177328   281.2849   6  11   0.4131   0.4254   0.9685  -0.2600   0.4090  -0.2827   0.00    0.0
2261 242606   47.833946640    7.596177328   281.2834   6  11   0.4127   0.4250   0.9678  -0.2597   0.4087  -0.2825   0.00    0.0
2261 242607   47.833946647    7.596177308   281.2800   6  11   0.4123   0.4246   0.9671  -0.2595   0.4084  -0.2823   0.00    0.0
2261 242608   47.833946639    7.596177316   281.2794   6  11   0.4119   0.4243   0.9664  -0.2592   0.4080  -0.2821   0.00    0.0
2261 242609   47.833946640    7.596177318   281.2781   6  11   0.4115   0.4239   0.9657  -0.2589   0.4077  -0.2819   0.00    0.0
2261 242610   47.833946640    7.596177326   281.2745   6  11   0.4112   0.4235   0.9650  -0.2587   0.4074  -0.2817   0.00    0.0
2261 242611   47.833946635    7.596177335   281.2728   6  11   0.4108   0.4232   0.9643  -0.2584   0.4071  -0.2815   0.00    0.0
2261 242612   47.833946632    7.596177341   281.2709   6  11   0.4104   0.4228   0.9636  -0.2581   0.4067  -0.2813   0.00    0.0
2261 242613   47.833946632    7.596177357   281.2692   6  11   0.4100   0.4225   0.9629  -0.2579   0.4064  -0.2811   0.00    0.0
2261 242614   47.833946625    7.596177370   281.2667   6  11   0.4096   0.4221   0.9623  -0.2576   0.4061  -0.2809   0.00    0.0
2261 242615   47.833946625    7.596177371   281.2648   6  11   0.4092   0.4217   0.9616  -0.2574   0.4058  -0.2807   0.00    0.0
2261 242616   47.833946628    7.596177371   281.2631   6  11   0.4088   0.4214   0.9609  -0.2571   0.4055  -0.2805   0.00    0.0
2261 242617   47.833946627    7.596177355   281.2627   6  11   0.4085   0.4210   0.9602  -0.2568   0.4052  -0.2803   0.00    0.0
2261 242618   47.833946623    7.596177348   281.2634   6  11   0.4081   0.4207   0.9595  -0.2566   0.4048  -0.2800   0.00    0.0
2261 242619   47.833946621    7.596177360   281.2617   6  11   0.4077   0.4203   0.9589  -0.2563   0.4045  -0.2798   0.00    0.0
2261 242620   47.833946610    7.596177356   281.2616   6  11   0.4073   0.4199   0.9582  -0.2561   0.4042  -0.2796   0.00    0.0
2261 242621   47.833946613    7.596177355   281.2594   6  11   0.4070   0.4196   0.9575  -0.2558   0.4039  -0.2794   0.00    0.0
2261 242622   47.833946623    7.596177345   281.2588   6  11   0.4066   0.4192   0.9569  -0.2556   0.4036  -0.2792   0.00    0.0
2261 242623   47.833946620    7.596177356   281.2574   6  11   0.4062   0.4189   0.9562  -0.2553   0.4033  -0.2790   0.00    0.0
2261 242624   47.833946631    7.596177338   281.2541   6  11   0.4058   0.4185   0.9555  -0.2551   0.4030  -0.2788   0.00    0.0
2261 242625   47.833946626    7.596177351   281.2542   6  11   0.4055   0.4182   0.9549  -0.2548   0.4027  -0.2786   0.00    0.0
2261 242626   47.833946615    7.596177343   281.2539   6  11   0.4051   0.4178   0.9542  -0.2546   0.4024  -0.2784   0.00    0.0
2261 242627   47.833946610    7.596177361   281.2543   6  11   0.4047   0.4175   0.9535  -0.2543   0.4020  -0.2782   0.00    0.0
2261 242628   47.833946612    7.596177366   281.2534   6  11   0.4044   0.4171   0.9529  -0.2541   0.4017  -0.2780   0.00    0.0
2261 242629   47.833946600    7.596177379   281.2534   6  11   0.4040   0.4168   0.9522  -0.2538   0.4014  -0.2778   0.00    0.0
2261 242630   47.833946596    7.596177380   281.2547   6  11   0.4036   0.4164   0.9516  -0.2536   0.4011  -0.2776   0.00    0.0
2261 242631   47.833946596    7.596177366   281.2541   6  11   0.4033   0.4161   0.9509  -0.2533   0.4008  -0.2774   0.00    0.0
2261 242632   47.833946593    7.596177367   281.2531   6  11   0.4029   0.4158   0.9502  -0.2531   0.4005  -0.2772   0.00    0.0
2261 242633   47.833946599    7.596177367   281.2504   6  11   0.4025   0.4154   0.9496  -0.2528   0.4002  -0.2770   0.00    0.0
2261 242634   47.833946586    7.596177385   281.2499   6  11   0.4022   0.4151   0.9489  -0.2526   0.3999  -0.2769   0.00    0.0
2261 242635   47.833946581    7.596177377   281.2473   6  11   0.4018   0.4147   0.9483  -0.2523   0.3996  -0.2767   0.00    0.0
2261 242636   47.833946580    7.596177384   281.2463   6  11   0.4014   0.4144   0.9476  -0.2521   0.3993  -0.2765   0.00    0.0
2261 242637   47.833946587    7.596177378   281.2442   6  11   0.4011   0.4140   0.9470  -0.2518   0.3990  -0.2763   0.00    0.0
2261 242638   47.833946596    7.596177387   281.2415   6  11   0.4007   0.4137   0.9464  -0.2516   0.3987  -0.2761   0.00    0.0
2261 242639   47.833946606    7.596177376   281.2399   6  11   0.4004   0.4134   0.9457  -0.2514   0.3984  -0.2759   0.00    0.0
2261 242640   47.833946603    7.596177371   281.2404   6  11   0.4000   0.4130   0.9451  -0.2511   0.3981  -0.2757   0.00    0.0
2261 242641   47.833946604    7.596177362   281.2372   6  11   0.3997   0.4127   0.9444  -0.2509   0.3978  -0.2755   0.00    0.0
2261 242642   47.833946610    7.596177340   281.2351   6  11   0.3993   0.4124   0.9438  -0.2507   0.3975  -0.2753   0.00    0.0
2261 242643   47.833946614    7.596177344   281.2328   6  11   0.3989   0.4120   0.9431  -0.2504   0.3972  -0.2751   0.00    0.0
2261 242644   47.833946613    7.596177334   281.2320   6  11   0.3986   0.4117   0.9425  -0.2502   0.3969  -0.2749   0.00    0.0
2261 242645   47.833946606    7.596177330   281.2285   6  11   0.3982   0.4114   0.9419  -0.2499   0.3966  -0.2747   0.00    0.0
2261 242646   47.833946601    7.596177340   281.2286   6  11   0.3979   0.4110   0.9412  -0.2497   0.3963  -0.2745   0.00    0.0
2261 242647   47.833946595    7.596177332   281.2283   6  11   0.3975   0.4107   0.9406  -0.2495   0.3960  -0.2743   0.00    0.0
2261 242648   47.833946582    7.596177338   281.2289   6  11   0.3972   0.4104   0.9400  -0.2492   0.3957  -0.2742   0.00    0.0
2261 242649   47.833946577    7.596177329   281.2290   6  11   0.3968   0.4100   0.9394  -0.2490   0.3954  -0.2740   0.00    0.0
2261 242650   47.833946571    7.596177319   281.2267   6  11   0.3965   0.4097   0.9387  -0.2488   0.3951  -0.2738   0.00    0.0
2261 242651   47.833946550    7.596177319   281.2274   6  11   0.3962   0.4094   0.9381  -0.2485   0.3948  -0.2736   0.00    0.0
2261 242652   47.833946535    7.596177329   281.2269   6  11   0.3958   0.4091   0.9375  -0.2483   0.3946  -0.2734   0.00    0.0
2261 242653   47.833946525    7.596177331   281.2275   6  11   0.3955   0.4087   0.9369  -0.2481   0.3943  -0.2732   0.00    0.0
2261 242654   47.833946516    7.596177333   281.2283   6  11   0.3951   0.4084   0.9362  -0.2479   0.3940  -0.2730   0.00    0.0
2261 242655   47.833946502    7.596177331   281.2273   6  11   0.3948   0.4081   0.9356  -0.2476   0.3937  -0.2728   0.00    0.0
2261 242656   47.833946497    7.596177318   281.2278   6  10   0.3946   0.4078   0.9350  -0.2475   0.3934  -0.2726   0.00    0.0
2261 242657   47.833946491    7.596177305   281.2276   6  10   0.3943   0.4075   0.9344  -0.2474   0.3931  -0.2724   0.00    0.0
2261 242658   47.833946481    7.596177306   281.2277   6  10   0.3941   0.4073   0.9338  -0.2473   0.3928  -0.2722   0.00    0.0
2261 242659   47.833946477    7.596177292   281.2276   6  10   0.3939   0.4070   0.9332  -0.2472   0.3925  -0.2720   0.00    0.0
2261 242660   47.833946477    7.596177277   281.2258   6  10   0.3937   0.4067   0.9325  -0.2471   0.3922  -0.2718   0.00    0.0
2261 242661   47.833946463    7.596177282   281.2256   6  10   0.3934   0.4065   0.9319  -0.2470   0.3919  -0.2716   0.00    0.0
2261 242662   47.833946459    7.596177272   281.2243   6  10   0.3932   0.4062   0.9313  -0.2469   0.3916  -0.2715   0.00    0.0
2261 242663   47.833946462    7.596177264   281.2232   6  10   0.3930   0.4059   0.9307  -0.2468   0.3913  -0.2713   0.00    0.0
2261 242664   47.833946467    7.596177261   281.2217   6  10   0.3928   0.4057   0.9301  -0.2467   0.3911  -0.2711   0.00    0.0
2261 242665   47.833946468    7.596177256   281.2220   6  10   0.3925   0.4054   0.9295  -0.2466   0.3908  -0.2709   0.00    0.0
2261 242666   47.833946464    7.596177265   281.2201   6  10   0.3923   0.4051   0.9289  -0.2465   0.3905  -0.2707   0.00    0.0
2261 242667   47.833946458    7.596177268   281.2202   6  10   0.3921   0.4049   0.9283  -0.2464   0.3902  -0.2705   0.00    0.0
2261 242668   47.833946460    7.596177262   281.2183   6  10   0.3919   0.4046   0.9277  -0.2463   0.3899  -0.2703   0.00    0.0
2261 242669   47.833946460    7.596177258   281.2171   6  10   0.3916   0.4043   0.9271  -0.2462   0.3896  -0.2701   0.00    0.0
2261 242670   47.833946456    7.596177257   281.2165   6  10   0.3914   0.4041   0.9265  -0.2461   0.3893  -0.2699   0.00    0.0
2261 242671   47.833946455    7.596177254   281.2154   6  10   0.3912   0.4038   0.9259  -0.2460   0.3890  -0.2697   0.00    0.0
2261 242672   47.833946461    7.596177242   281.2130   6  10   0.3910   0.4035   0.9253  -0.2459   0.3888  -0.2695   0.00    0.0
2261 242673   47.833946467    7.596177229   281.2103   6  10   0.3908   0.4033   0.9247  -0.2458   0.3885  -0.2693   0.00    0.0
2261 242674   47.833946469    7.596177233   281.2083   6  10   0.3905   0.4030   0.9241  -0.2457   0.3882  -0.2691   0.00    0.0
2261 242675   47.833946469    7.596177222   281.2062   6  10   0.3903   0.4028   0.9235  -0.2456   0.3879  -0.2689   0.00    0.0
2261 242676   47.833946476    7.596177209   281.2061   6  10   0.3901   0.4025   0.9229  -0.2455   0.3876  -0.2687   0.00    0.0
2261 242677   47.833946480    7.596177196   281.2042   6  10   0.3899   0.4022   0.9223  -0.2454   0.3873  -0.2686   0.00    0.0
2261 242678   47.833946484    7.596177189   281.2021   6  10   0.3897   0.4020   0.9218  -0.2453   0.3871  -0.2684   0.00    0.0
2261 242679   47.833946494    7.596177175   281.2007   6  10   0.3895   0.4017   0.9212  -0.2452   0.3868  -0.2682   0.00    0.0
2261 242680   47.833946502    7.596177171   281.1970   6  10   0.3892   0.4015   0.9206  -0.2451   0.3865  -0.2680   0.00    0.0
2261 242681   47.833946504    7.596177169   281.1966   6  10   0.3890   0.4012   0.9200  -0.2450   0.3862  -0.2678   0.00    0.0
2261 242682   47.833946512    7.596177153   281.1942   6  10   0.3888   0.4010   0.9194  -0.2449   0.3859  -0.2676   0.00    0.0
2261 242683   47.833946513    7.596177148   281.1918   6  10   0.3886   0.4007   0.9188  -0.2448   0.3857  -0.2674   0.00    0.0
2261 242684   47.833946520    7.596177135   281.1901   6  10   0.3884   0.4004   0.9183  -0.2447   0.3854  -0.2672   0.00    0.0
2261 242685   47.833946529    7.596177107   281.1858   6  10   0.3882   0.4002   0.9177  -0.2446   0.3851  -0.2670   0.00    0.0
2261 242686   47.833946539    7.596177083   281.1811   6  10   0.3879   0.3999   0.9171  -0.2445   0.3848  -0.2669   0.00    0.0
2261 242687   47.833946548    7.596177062   281.1782   6  10   0.3877   0.3997   0.9165  -0.2444   0.3846  -0.2667   0.00    0.0
2261 242688   47.833946561    7.596177035   281.1741   6  10   0.3875   0.3994   0.9159  -0.2443   0.3843  -0.2665   0.00    0.0
2261 242689   47.833946567    7.596177021   281.1727   6  10   0.3873   0.3992   0.9154  -0.2442   0.3840  -0.2663   0.00    0.0
2261 242690   47.833946572    7.596177014   281.1708   6  10   0.3871   0.3989   0.9148  -0.2441   0.3837  -0.2661   0.00    0.0
2261 242691   47.833946578    7.596177002   281.1693   6  10   0.3869   0.3987   0.9142  -0.2440   0.3835  -0.2659   0.00    0.0
2261 242692   47.833946585    7.596176978   281.1679   6  10   0.3867   0.3984   0.9137  -0.2439   0.3832  -0.2657   0.00    0.0
2261 242693   47.833946600    7.596176959   281.1660   6  10   0.3865   0.3982   0.9131  -0.2438   0.3829  -0.2656   0.00    0.0
2261 242694   47.833946605    7.596176954   281.1655   6  10   0.3862   0.3979   0.9125  -0.2437   0.3826  -0.2654   0.00    0.0
2261 242695   47.833946607    7.596176940   281.1652   6  10   0.3860   0.3977   0.9120  -0.2436   0.3824  -0.2652   0.00    0.0
2261 242696   47.833946608    7.596176931   281.1620   6  10   0.3858   0.3974   0.9114  -0.2435   0.3821  -0.2650   0.00    0.0
2261 242697   47.833946617    7.596176909   281.1593   6  10   0.3856   0.3972   0.9108  -0.2434   0.3818  -0.2648   0.00    0.0
2261 242698   47.833946613    7.596176893   281.1595   6  10   0.3854   0.3969   0.9103  -0.2433   0.3816  -0.2646   0.00    0.0
2261 242699   47.833946615    7.596176897   281.1586   6  10   0.3852   0.3967   0.9097  -0.2433   0.3813  -0.2645   0.00    0.0
2261 242700   47.833946622    7.596176870   281.1556   6  10   0.3850   0.3964   0.9091  -0.2432   0.3810  -0.2643   0.00    0.0
2261 242701   47.833946622    7.596176846   281.1537   6  11   0.3847   0.3961   0.9086  -0.2429   0.3808  -0.2641   0.00    0.0
2261 242702   47.833946629    7.596176829   281.1532   6  11   0.3844   0.3958   0.9080  -0.2427   0.3805  -0.2639   0.00    0.0
2261 242703   47.833946629    7.596176824   281.1532   6  11   0.3840   0.3955   0.9075  -0.2425   0.3802  -0.2638   0.00    0.0
2261 242704   47.833946627    7.596176816   281.1550   6  11   0.3837   0.3953   0.9069  -0.2423   0.3800  -0.2636   0.00    0.0
2261 242705   47.833946638    7.596176809   281.1549   6  11   0.3834   0.3950   0.9064  -0.2421   0.3797  -0.2634   0.00    0.0
2261 242706   47.833946629    7.596176804   281.1573   6  11   0.3831   0.3947   0.9058  -0.2419   0.3795  -0.2633   0.00    0.0
2261 242707   47.833946626    7.596176802   281.1598   6  11   0.3828   0.3944   0.9053  -0.2417   0.3792  -0.2631   0.00    0.0
2261 242708   47.833946625    7.596176787   281.1601   6  11   0.3825   0.3941   0.9047  -0.2415   0.3789  -0.2629   0.00    0.0
2261 242709   47.833946617    7.596176788   281.1610   6  11   0.3822   0.3938   0.9042  -0.2413   0.3787  -0.2628   0.00    0.0
2261 242710   47.833946607    7.596176789   281.1607   6  11   0.3819   0.3935   0.9036  -0.2411   0.3784  -0.2626   0.00    0.0
2261 242711   47.833946605    7.596176788   281.1606   6  11   0.3816   0.3932   0.9031  -0.2409   0.3782  -0.2624   0.00    0.0
2261 242712   47.833946600    7.596176791   281.1612   6  11   0.3813   0.3929   0.9025  -0.2407   0.3779  -0.2623   0.00    0.0
2261 242713   47.833946595    7.596176789   281.1612   6  11   0.3810   0.3926   0.9020  -0.2405   0.3777  -0.2621   0.00    0.0
2261 242714   47.833946579    7.596176798   281.1639   6  11   0.3806   0.3924   0.9014  -0.2402   0.3774  -0.2619   0.00    0.0
2261 242715   47.833946583    7.596176794   281.1653   6  11   0.3803   0.3921   0.9009  -0.2400   0.3771  -0.2618   0.00    0.0
2261 242716   47.833946576    7.596176805   281.1668   6  11   0.3800   0.3918   0.9003  -0.2398   0.3769  -0.2616   0.00    0.0
2261 242717   47.833946562    7.596176823   281.1698   6  11   0.3797   0.3915   0.8998  -0.2396   0.3766  -0.2615   0.00    0.0
2261 242718   47.833946549    7.596176835   281.1725   6  11   0.3794   0.3912   0.8993  -0.2394   0.3764  -0.2613   0.00    0.0
2261 242719   47.833946549    7.596176837   281.1737   6  11   0.3791   0.3909   0.8987  -0.2392   0.3761  -0.2611   0.00    0.0
2261 242720   47.833946547    7.596176826   281.1768   6  11   0.3788   0.3907   0.8982  -0.2390   0.3759  -0.2610   0.00    0.0
2261 242721   47.833946526    7.596176838   281.1795   6  11   0.3785   0.3904   0.8976  -0.2388   0.3756  -0.2608   0.00    0.0
2261 242722   47.833946510    7.596176849   281.1821   6  11   0.3782   0.3901   0.8971  -0.2386   0.3754  -0.2607   0.00    0.0
2261 242723   47.833946503    7.596176848   281.1806   6  11   0.3779   0.3898   0.8966  -0.2384   0.3751  -0.2605   0.00    0.0
2261 242724   47.833946492    7.596176847   281.1820   6  11   0.3776   0.3895   0.8960  -0.2382   0.3749  -0.2603   0.00    0.0
2261 242725   47.833946483    7.596176848   281.1837   6  11   0.3773   0.3893   0.8955  -0.2380   0.3746  -0.2602   0.00    0.0
2261 242726   47.833946477    7.596176856   281.1855   6  11   0.3771   0.3890   0.8950  -0.2379   0.3744  -0.2600   0.00    0.0
2261 242727   47.833946465    7.596176864   281.1869   6  11   0.3768   0.3887   0.8944  -0.2377   0.3741  -0.2599   0.00    0.0
2261 242728   47.833946453    7.596176878   281.1903   6  11   0.3765   0.3884   0.8939  -0.2375   0.3739  -0.2597   0.00    0.0
