%  GPST Time  latitude(deg) longitude(deg)  height(m)   Q  ns   sdn(m)   sde(m)   sdu(m)  sdne(m)  sdeu(m)  sdun(m) age(s)  ratio
2282 548080   16.262305675  -61.527535310   -25.5768   6  16   0.2039   0.2990   0.4256  -0.1178  -0.1289   0.0630   0.00    0.0
2282 548081   16.262305683  -61.527535324   -25.5781   6  16   0.2035   0.2986   0.4248  -0.1175  -0.1286   0.0629   0.00    0.0
2282 548082   16.262305676  -61.527535329   -25.5712   6  16   0.2032   0.2982   0.4241  -0.1173  -0.1284   0.0628   0.00    0.0
2282 548083   16.262305708  -61.527535321   -25.5726   6  16   0.2028   0.2978   0.4234  -0.1171  -0.1281   0.0627   0.00    0.0
2282 548084   16.262305690  -61.527535338   -25.5734   6  16   0.2025   0.2974   0.4227  -0.1168  -0.1278   0.0626   0.00    0.0
2282 548085   16.262305699  -61.527535345   -25.5737   6  16   0.2021   0.2969   0.4220  -0.1166  -0.1276   0.0624   0.00    0.0
2282 548086   16.262305701  -61.527535325   -25.5727   6  16   0.2017   0.2965   0.4212  -0.1164  -0.1273   0.0623   0.00    0.0
2282 548087   16.262305698  -61.527535331   -25.5787   6  16   0.2014   0.2961   0.4205  -0.1161  -0.1270   0.0622   0.00    0.0
2282 548088   16.262305696  -61.527535345   -25.5737   6  16   0.2010   0.2957   0.4198  -0.1159  -0.1267   0.0621   0.00    0.0
2282 548089   16.262305680  -61.527535363   -25.5751   6  16   0.2007   0.2953   0.4191  -0.1157  -0.1265   0.0620   0.00    0.0
2282 548090   16.262305707  -61.527535378   -25.5804   6  16   0.2003   0.2949   0.4184  -0.1154  -0.1262   0.0619   0.00    0.0
2282 548091   16.262305699  -61.527535384   -25.5722   6  16   0.2000   0.2945   0.4177  -0.1152  -0.1259   0.0618   0.00    0.0
2282 548092   16.262305711  -61.527535372   -25.5710   6  16   0.1996   0.2941   0.4170  -0.1150  -0.1257   0.0617   0.00    0.0
2282 548093   16.262305713  -61.527535400   -25.5760   6  16   0.1993   0.2937   0.4163  -0.1147  -0.1254   0.0616   0.00    0.0
2282 548094   16.262305717  -61.527535417   -25.5750   6  16   0.1989   0.2933   0.4156  -0.1145  -0.1251   0.0615   0.00    0.0
2282 548095   16.262305720  -61.527535419   -25.5788   6  16   0.1986   0.2929   0.4150  -0.1143  -0.1249   0.0614   0.00    0.0
2282 548096   16.262305731  -61.527535448   -25.5757   6  16   0.1982   0.2925   0.4143  -0.1140  -0.1246   0.0613   0.00    0.0
2282 548097   16.262305736  -61.527535462   -25.5747   6  16   0.1979   0.2921   0.4136  -0.1138  -0.1244   0.0612   0.00    0.0
2282 548098   16.262305758  -61.527535473   -25.5776   6  16   0.1976   0.2917   0.4129  -0.1136  -0.1241   0.0611   0.00    0.0
2282 548099   16.262305759  -61.527535482   -25.5762   6  16   0.1972   0.2913   0.4122  -0.1134  -0.1238   0.0610   0.00    0.0
2282 548100   16.262305757  -61.527535464   -25.5729   6  16   0.1969   0.2909   0.4115  -0.1131  -0.1236   0.0609   0.00    0.0
2282 548101   16.262305765  -61.527535460   -25.5770   6  16   0.1965   0.2905   0.4109  -0.1129  -0.1233   0.0608   0.00    0.0
2282 548102   16.262305761  -61.527535483   -25.5755   6  16   0.1962   0.2901   0.4102  -0.1127  -0.1230   0.0607   0.00    0.0
2282 548103   16.262305766  -61.527535486   -25.5743   6  16   0.1959   0.2897   0.4095  -0.1125  -0.1228   0.0606   0.00    0.0
2282 548104   16.262305770  -61.527535503   -25.5745   6  16   0.1955   0.2893   0.4089  -0.1123  -0.1225   0.0605   0.00    0.0
2282 548105   16.262305786  -61.527535505   -25.5757   6  16   0.1952   0.2890   0.4082  -0.1120  -0.1223   0.0604   0.00    0.0
2282 548106   16.262305799  -61.527535505   -25.5699   6  16   0.1949   0.2886   0.4076  -0.1118  -0.1220   0.0603   0.00    0.0
2282 548107   16.262305782  -61.527535512   -25.5785   6  16   0.1945   0.2882   0.4069  -0.1116  -0.1218   0.0602   0.00    0.0
2282 548108   16.262305787  -61.527535521   -25.5700   6  16   0.1942   0.2878   0.4062  -0.1114  -0.1215   0.0601   0.00    0.0
2282 548109   16.262305798  -61.527535518   -25.5691   6  16   0.1939   0.2874   0.4056  -0.1112  -0.1212   0.0600   0.00    0.0
2282 548110   16.262305799  -61.527535504   -25.5684   6  16   0.1935   0.2870   0.4049  -0.1110  -0.1210   0.0599   0.00    0.0
2282 548111   16.262305790  -61.527535536   -25.5660   6  16   0.1932   0.2867   0.4043  -0.1107  -0.1207   0.0598   0.00    0.0
2282 548112   16.262305789  -61.527535537   -25.5660   6  16   0.1929   0.2863   0.4037  -0.1105  -0.1205   0.0598   0.00    0.0
2282 548113   16.262305792  -61.527535543   -25.5688   6  16   0.1926   0.2859   0.4030  -0.1103  -0.1202   0.0597   0.00    0.0
2282 548114   16.262305795  -61.527535557   -25.5704   6  16   0.1922   0.2855   0.4024  -0.1101  -0.1200   0.0596   0.00    0.0
2282 548115   16.262305810  -61.527535562   -25.5680   6  16   0.1919   0.2851   0.4017  -0.1099  -0.1197   0.0595   0.00    0.0
2282 548116   16.262305802  -61.527535561   -25.5699   6  16   0.1916   0.2848   0.4011  -0.1097  -0.1195   0.0594   0.00    0.0
2282 548117   16.262305819  -61.527535578   -25.5703   6  16   0.1913   0.2844   0.4005  -0.1095  -0.1192   0.0593   0.00    0.0
2282 548118   16.262305818  -61.527535583   -25.5699   6  16   0.1910   0.2840   0.3998  -0.1093  -0.1190   0.0593   0.00    0.0
2282 548119   16.262305845  -61.527535598   -25.5759   6  16   0.1906   0.2836   0.3992  -0.1090  -0.1187   0.0592   0.00    0.0
2282 548120   16.262305851  -61.527535622   -25.5757   6  16   0.1903   0.2833   0.3986  -0.1088  -0.1185   0.0591   0.00    0.0
2282 548121   16.262305837  -61.527535637   -25.5706   6  16   0.1900   0.2829   0.3980  -0.1086  -0.1182   0.0590   0.00    0.0
2282 548122   16.262305831  -61.527535650   -25.5735   6  16   0.1897   0.2825   0.3974  -0.1084  -0.1180   0.0589   0.00    0.0
2282 548123   16.262305839  -61.527535643   -25.5742   6  16   0.1894   0.2822   0.3967  -0.1082  -0.1177   0.0589   0.00    0.0
2282 548124   16.262305876  -61.527535672   -25.5753   6  16   0.1891   0.2818   0.3961  -0.1080  -0.1175   0.0588   0.00    0.0
2282 548125   16.262305871  -61.527535682   -25.5716   6  16   0.1888   0.2814   0.3955  -0.1078  -0.1172   0.0587   0.00    0.0
2282 548126   16.262305889  -61.527535670   -25.5691   6  16   0.1884   0.2811   0.3949  -0.1076  -0.1170   0.0586   0.00    0.0
2282 548127   16.262305887  -61.527535665   -25.5735   6  16   0.1881   0.2807   0.3943  -0.1074  -0.1167   0.0585   0.00    0.0
2282 548128   16.262305906  -61.527535669   -25.5777   6  16   0.1878   0.2803   0.3937  -0.1072  -0.1165   0.0585   0.00    0.0
2282 548129   16.262305921  -61.527535637   -25.5795   6  16   0.1875   0.2800   0.3931  -0.1070  -0.1162   0.0584   0.00    0.0
2282 548130   16.262305919  -61.527535648   -25.5767   6  16   0.1872   0.2796   0.3925  -0.1068  -0.1160   0.0583   0.00    0.0
2282 548131   16.262305930  -61.527535646   -25.5786   6  16   0.1869   0.2793   0.3919  -0.1066  -0.1157   0.0583   0.00    0.0
2282 548132   16.262305925  -61.527535663   -25.5777   6  16   0.1866   0.2789   0.3913  -0.1064  -0.1155   0.0582   0.00    0.0
2282 548133   16.262305919  -61.527535667   -25.5746   6  16   0.1863   0.2785   0.3907  -0.1062  -0.1152   0.0581   0.00    0.0
2282 548134   16.262305947  -61.527535663   -25.5696   6  16   0.1860   0.2782   0.3901  -0.1060  -0.1150   0.0580   0.00    0.0
2282 548135   16.262305949  -61.527535661   -25.5767   6  16   0.1857   0.2778   0.3895  -0.1058  -0.1147   0.0580   0.00    0.0
2282 548136   16.262305959  -61.527535656   -25.5755   6  16   0.1854   0.2775   0.3889  -0.1056  -0.1145   0.0579   0.00    0.0
2282 548137   16.262305954  -61.527535669   -25.5678   6  16   0.1851   0.2771   0.3884  -0.1054  -0.1143   0.0578   0.00    0.0
2282 548138   16.262305970  -61.527535669   -25.5714   6  16   0.1848   0.2768   0.3878  -0.1052  -0.1140   0.0578   0.00    0.0
2282 548139   16.262305959  -61.527535651   -25.5746   6  16   0.1845   0.2764   0.3872  -0.1050  -0.1138   0.0577   0.00    0.0
2282 548140   16.262305984  -61.527535632   -25.5718   6  16   0.1842   0.2761   0.3866  -0.1048  -0.1135   0.0576   0.00    0.0
2282 548141   16.262305967  -61.527535645   -25.5661   6  16   0.1839   0.2757   0.3861  -0.1046  -0.1133   0.0576   0.00    0.0
2282 548142   16.262305987  -61.527535625   -25.5677   6  16   0.1836   0.2754   0.3855  -0.1044  -0.1131   0.0575   0.00    0.0
2282 548143   16.262305992  -61.527535626   -25.5678   6  16   0.1833   0.2750   0.3849  -0.1042  -0.1128   0.0574   0.00    0.0
2282 548144   16.262305995  -61.527535617   -25.5657   6  16   0.1830   0.2747   0.3843  -0.1040  -0.1126   0.0574   0.00    0.0
2282 548145   16.262305998  -61.527535599   -25.5656   6  16   0.1828   0.2743   0.3838  -0.1038  -0.1123   0.0573   0.00    0.0
2282 548146   16.262305980  -61.527535598   -25.5664   6  16   0.1825   0.2740   0.3832  -0.1037  -0.1121   0.0573   0.00    0.0
2282 548147   16.262306000  -61.527535585   -25.5628   6  16   0.1822   0.2736   0.3827  -0.1035  -0.1119   0.0572   0.00    0.0
2282 548148   16.262305996  -61.527535606   -25.5691   6  16   0.1819   0.2733   0.3821  -0.1033  -0.1116   0.0571   0.00    0.0
2282 548149   16.262306008  -61.527535597   -25.5626   6  16   0.1816   0.2730   0.3815  -0.1031  -0.1114   0.0571   0.00    0.0
2282 548150   16.262306011  -61.527535571   -25.5659   6  16   0.1813   0.2726   0.3810  -0.1029  -0.1112   0.0570   0.00    0.0
2282 548151   16.262306026  -61.527535605   -25.5606   6  16   0.1810   0.2723   0.3804  -0.1027  -0.1109   0.0570   0.00    0.0
2282 548152   16.262306027  -61.527535577   -25.5689   6  16   0.1807   0.2719   0.3799  -0.1025  -0.1107   0.0569   0.00    0.0
2282 548153   16.262306032  -61.527535558   -25.5617   6  16   0.1805   0.2716   0.3793  -0.1023  -0.1105   0.0568   0.00    0.0
2282 548154   16.262306042  -61.527535573   -25.5654   6  16   0.1802   0.2712   0.3788  -0.1021  -0.1102   0.0568   0.00    0.0
2282 548155   16.262306047  -61.527535571   -25.5642   6  16   0.1799   0.2709   0.3783  -0.1020  -0.1100   0.0567   0.00    0.0
2282 548156   16.262306066  -61.527535544   -25.5636   6  16   0.1796   0.2706   0.3777  -0.1018  -0.1098   0.0567   0.00    0.0
2282 548157   16.262306055  -61.527535552   -25.5611   6  16   0.1793   0.2702   0.3772  -0.1016  -0.1095   0.0566   0.00    0.0
2282 548158   16.262306076  -61.527535541   -25.5614   6  16   0.1791   0.2699   0.3766  -0.1014  -0.1093   0.0566   0.00    0.0
2282 548159   16.262306054  -61.527535533   -25.5681   6  16   0.1788   0.2696   0.3761  -0.1012  -0.1091   0.0565   0.00    0.0
2282 548160   16.262306065  -61.527535524   -25.5692   6  16   0.1785   0.2692   0.3756  -0.1010  -0.1088   0.0564   0.00    0.0
2282 548161   16.262306072  -61.527535529   -25.5675   6  16   0.1782   0.2689   0.3750  -0.1009  -0.1086   0.0564   0.00    0.0
2282 548162   16.262306077  -61.527535521   -25.5668   6  16   0.1779   0.2686   0.3745  -0.1007  -0.1084   0.0563   0.00    0.0
2282 548163   16.262306098  -61.527535507   -25.5679   6  16   0.1777   0.2682   0.3740  -0.1005  -0.1081   0.0563   0.00    0.0
2282 548164   16.262306075  -61.527535528   -25.5644   6  16   0.1774   0.2679   0.3735  -0.1003  -0.1079   0.0562   0.00    0.0
2282 548165   16.262306088  -61.527535548   -25.5664   6  16   0.1771   0.2676   0.3729  -0.1001  -0.1077   0.0562   0.00    0.0
2282 548166   16.262306101  -61.527535543   -25.5651   6  16   0.1769   0.2673   0.3724  -0.1000  -0.1075   0.0561   0.00    0.0
2282 548167   16.262306112  -61.527535543   -25.5683   6  16   0.1766   0.2669   0.3719  -0.0998  -0.1072   0.0561   0.00    0.0
2282 548168   16.262306110  -61.527535518   -25.5667   6  16   0.1763   0.2666   0.3714  -0.0996  -0.1070   0.0560   0.00    0.0
2282 548169   16.262306086  -61.527535559   -25.5625   6  16   0.1760   0.2663   0.3709  -0.0994  -0.1068   0.0560   0.00    0.0
2282 548170   16.262306097  -61.527535572   -25.5653   6  16   0.1758   0.2660   0.3704  -0.0992  -0.1065   0.0559   0.00    0.0
2282 548171   16.262306098  -61.527535568   -25.5641   6  16   0.1755   0.2656   0.3699  -0.0991  -0.1063   0.0559   0.00    0.0
2282 548172   16.262306115  -61.527535560   -25.5646   6  16   0.1752   0.2653   0.3693  -0.0989  -0.1061   0.0559   0.00    0.0
2282 548173   16.262306122  -61.527535550   -25.5631   6  16   0.1750   0.2650   0.3688  -0.0987  -0.1059   0.0558   0.00    0.0
2282 548174   16.262306109  -61.527535555   -25.5680   6  16   0.1747   0.2647   0.3683  -0.0985  -0.1056   0.0558   0.00    0.0
2282 548175   16.262306118  -61.527535528   -25.5694   6  16   0.1745   0.2643   0.3678  -0.0984  -0.1054   0.0557   0.00    0.0
2282 548176   16.262306118  -61.527535552   -25.5730   6  16   0.1742   0.2640   0.3673  -0.0982  -0.1052   0.0557   0.00    0.0
2282 548177   16.262306127  -61.527535554   -25.5710   6  16   0.1739   0.2637   0.3668  -0.0980  -0.1050   0.0556   0.00    0.0
2282 548178   16.262306139  -61.527535566   -25.5700   6  16   0.1737   0.2634   0.3663  -0.0978  -0.1047   0.0556   0.00    0.0
2282 548179   16.262306122  -61.527535579   -25.5693   6  16   0.1734   0.2631   0.3659  -0.0977  -0.1045   0.0555   0.00    0.0
2282 548180   16.262306118  -61.527535572   -25.5699   6  16   0.1732   0.2627   0.3654  -0.0975  -0.1043   0.0555   0.00    0.0
2282 548181   16.262306125  -61.527535563   -25.5707   6  16   0.1729   0.2624   0.3649  -0.0973  -0.1041   0.0555   0.00    0.0
2282 548182   16.262306127  -61.527535565   -25.5703   6  16   0.1726   0.2621   0.3644  -0.0971  -0.1039   0.0554   0.00    0.0
2282 548183   16.262306131  -61.527535568   -25.5691   6  16   0.1724   0.2618   0.3639  -0.0970  -0.1036   0.0554   0.00    0.0
2282 548184   16.262306145  -61.527535561   -25.5739   6  16   0.1721   0.2615   0.3634  -0.0968  -0.1034   0.0553   0.00    0.0
2282 548185   16.262306148  -61.527535577   -25.5724   6  16   0.1719   0.2612   0.3629  -0.0966  -0.1032   0.0553   0.00    0.0
2282 548186   16.262306150  -61.527535568   -25.5721   6  16   0.1716   0.2609   0.3625  -0.0965  -0.1030   0.0553   0.00    0.0
2282 548187   16.262306148  -61.527535564   -25.5767   6  16   0.1714   0.2606   0.3620  -0.0963  -0.1028   0.0552   0.00    0.0
2282 548188   16.262306152  -61.527535568   -25.5727   6  16   0.1711   0.2602   0.3615  -0.0961  -0.1025   0.0552   0.00    0.0
2282 548189   16.262306149  -61.527535583   -25.5716   6  16   0.1709   0.2599   0.3610  -0.0959  -0.1023   0.0552   0.00    0.0
2282 548190   16.262306149  -61.527535573   -25.5751   6  16   0.1706   0.2596   0.3606  -0.0958  -0.1021   0.0551   0.00    0.0
2282 548191   16.262306157  -61.527535588   -25.5731   6  16   0.1704   0.2593   0.3601  -0.0956  -0.1019   0.0551   0.00    0.0
2282 548192   16.262306163  -61.527535599   -25.5697   6  16   0.1701   0.2590   0.3596  -0.0954  -0.1017   0.0550   0.00    0.0
2282 548193   16.262306186  -61.527535616   -25.5740   6  16   0.1699   0.2587   0.3591  -0.0953  -0.1014   0.0550   0.00    0.0
2282 548194   16.262306174  -61.527535605   -25.5695   6  16   0.1696   0.2584   0.3587  -0.0951  -0.1012   0.0550   0.00    0.0
2282 548195   16.262306186  -61.527535618   -25.5701   6  16   0.1694   0.2581   0.3582  -0.0949  -0.1010   0.0549   0.00    0.0
2282 548196   16.262306182  -61.527535632   -25.5674   6  16   0.1691   0.2578   0.3578  -0.0948  -0.1008   0.0549   0.00    0.0
2282 548197   16.262306197  -61.527535622   -25.5719   6  16   0.1689   0.2575   0.3573  -0.0946  -0.1006   0.0549   0.00    0.0
2282 548198   16.262306200  -61.527535634   -25.5659   6  16   0.1686   0.2572   0.3568  -0.0944  -0.1004   0.0548   0.00    0.0
2282 548199   16.262306201  -61.527535642   -25.5684   6  16   0.1684   0.2569   0.3564  -0.0943  -0.1002   0.0548   0.00    0.0
2282 548200   16.262306208  -61.527535675   -25.5664   6  16   0.1681   0.2566   0.3559  -0.0941  -0.0999   0.0548   0.00    0.0
2282 548201   16.262306216  -61.527535670   -25.5593   6  16   0.1679   0.2563   0.3555  -0.0940  -0.0997   0.0547   0.00    0.0
2282 548202   16.262306226  -61.527535682   -25.5615   6  16   0.1677   0.2560   0.3550  -0.0938  -0.0995   0.0547   0.00    0.0
2282 548203   16.262306206  -61.527535664   -25.5663   6  16   0.1674   0.2557   0.3546  -0.0936  -0.0993   0.0547   0.00    0.0
2282 548204   16.262306237  -61.527535675   -25.5630   6  16   0.1672   0.2554   0.3541  -0.0935  -0.0991   0.0546   0.00    0.0
2282 548205   16.262306215  -61.527535682   -25.5641   6  16   0.1669   0.2551   0.3537  -0.0933  -0.0989   0.0546   0.00    0.0
2282 548206   16.262306222  -61.527535706   -25.5639   6  16   0.1667   0.2548   0.3532  -0.0931  -0.0987   0.0546   0.00    0.0
2282 548207   16.262306223  -61.527535703   -25.5625   6  16   0.1665   0.2545   0.3528  -0.0930  -0.0985   0.0546   0.00    0.0
2282 548208   16.262306229  -61.527535696   -25.5614   6  16   0.1662   0.2542   0.3524  -0.0928  -0.0982   0.0545   0.00    0.0
2282 548209   16.262306225  -61.527535700   -25.5560   6  16   0.1660   0.2539   0.3519  -0.0927  -0.0980   0.0545   0.00    0.0
2282 548210   16.262306233  -61.527535698   -25.5601   6  16   0.1657   0.2536   0.3515  -0.0925  -0.0978   0.0545   0.00    0.0
2282 548211   16.262306220  -61.527535686   -25.5603   6  16   0.1655   0.2533   0.3511  -0.0923  -0.0976   0.0544   0.00    0.0
2282 548212   16.262306233  -61.527535680   -25.5609   6  16   0.1653   0.2530   0.3506  -0.0922  -0.0974   0.0544   0.00    0.0
2282 548213   16.262306230  -61.527535684   -25.5576   6  16   0.1650   0.2527   0.3502  -0.0920  -0.0972   0.0544   0.00    0.0
2282 548214   16.262306225  -61.527535671   -25.5578   6  16   0.1648   0.2524   0.3498  -0.0919  -0.0970   0.0544   0.00    0.0
2282 548215   16.262306238  -61.527535702   -25.5550   6  16   0.1646   0.2521   0.3493  -0.0917  -0.0968   0.0543   0.00    0.0
2282 548216   16.262306257  -61.527535684   -25.5503   6  16   0.1643   0.2518   0.3489  -0.0916  -0.0966   0.0543   0.00    0.0
2282 548217   16.262306253  -61.527535694   -25.5536   6  16   0.1641   0.2515   0.3485  -0.0914  -0.0964   0.0543   0.00    0.0
2282 548218   16.262306267  -61.527535695   -25.5552   6  16   0.1639   0.2512   0.3481  -0.0912  -0.0961   0.0543   0.00    0.0
2282 548219   16.262306250  -61.527535718   -25.5526   6  16   0.1637   0.2510   0.3476  -0.0911  -0.0959   0.0542   0.00    0.0
2282 548220   16.262306262  -61.527535685   -25.5607   6  16   0.1634   0.2507   0.3472  -0.0909  -0.0957   0.0542   0.00    0.0
2282 548221   16.262306260  -61.527535697   -25.5541   6  16   0.1632   0.2504   0.3468  -0.0908  -0.0955   0.0542   0.00    0.0
2282 548222   16.262306264  -61.527535703   -25.5551   6  16   0.1630   0.2501   0.3464  -0.0906  -0.0953   0.0542   0.00    0.0
2282 548223   16.262306271  -61.527535696   -25.5531   6  16   0.1628   0.2498   0.3460  -0.0905  -0.0951   0.0541   0.00    0.0
2282 548224   16.262306275  -61.527535695   -25.5527   6  16   0.1625   0.2495   0.3456  -0.0903  -0.0949   0.0541   0.00    0.0
2282 548225   16.262306264  -61.527535703   -25.5552   6  16   0.1623   0.2492   0.3452  -0.0902  -0.0947   0.0541   0.00    0.0
2282 548226   16.262306265  -61.527535693   -25.5550   6  16   0.1621   0.2489   0.3448  -0.0900  -0.0945   0.0541   0.00    0.0
2282 548227   16.262306277  -61.527535708   -25.5459   6  16   0.1619   0.2487   0.3443  -0.0899  -0.0943   0.0540   0.00    0.0
2282 548228   16.262306281  -61.527535708   -25.5482   6  16   0.1616   0.2484   0.3439  -0.0897  -0.0941   0.0540   0.00    0.0
2282 548229   16.262306278  -61.527535723   -25.5477   6  16   0.1614   0.2481   0.3435  -0.0895  -0.0939   0.0540   0.00    0.0
2282 548230   16.262306269  -61.527535722   -25.5558   6  16   0.1612   0.2478   0.3431  -0.0894  -0.0937   0.0540   0.00    0.0
2282 548231   16.262306298  -61.527535739   -25.5506   6  16   0.1610   0.2475   0.3427  -0.0892  -0.0935   0.0540   0.00    0.0
2282 548232   16.262306299  -61.527535722   -25.5526   6  16   0.1607   0.2472   0.3423  -0.0891  -0.0933   0.0539   0.00    0.0
2282 548233   16.262306305  -61.527535731   -25.5462   6  16   0.1605   0.2470   0.3419  -0.0889  -0.0931   0.0539   0.00    0.0
2282 548234   16.262306307  -61.527535711   -25.5489   6  16   0.1603   0.2467   0.3415  -0.0888  -0.0929   0.0539   0.00    0.0
2282 548235   16.262306320  -61.527535707   -25.5521   6  16   0.1601   0.2464   0.3411  -0.0886  -0.0927   0.0539   0.00    0.0
2282 548236   16.262306297  -61.527535720   -25.5497   6  16   0.1599   0.2461   0.3407  -0.0885  -0.0925   0.0539   0.00    0.0
2282 548237   16.262306318  -61.527535707   -25.5498   6  16   0.1597   0.2459   0.3404  -0.0883  -0.0923   0.0538   0.00    0.0
2282 548238   16.262306309  -61.527535734   -25.5520   6  16   0.1594   0.2456   0.3400  -0.0882  -0.0921   0.0538   0.00    0.0
2282 548239   16.262306339  -61.527535716   -25.5477   6  16   0.1592   0.2453   0.3396  -0.0880  -0.0919   0.0538   0.00    0.0
2282 548240   16.262306333  -61.527535714   -25.5467   6  16   0.1590   0.2450   0.3392  -0.0879  -0.0917   0.0538   0.00    0.0
2282 548241   16.262306334  -61.527535729   -25.5471   6  16   0.1588   0.2447   0.3388  -0.0878  -0.0915   0.0538   0.00    0.0
2282 548242   16.262306338  -61.527535730   -25.5511   6  16   0.1586   0.2445   0.3384  -0.0876  -0.0913   0.0538   0.00    0.0
2282 548243   16.262306353  -61.527535721   -25.5464   6  16   0.1584   0.2442   0.3380  -0.0875  -0.0911   0.0537   0.00    0.0
2282 548244   16.262306337  -61.527535759   -25.5438   6  16   0.1582   0.2439   0.3377  -0.0873  -0.0909   0.0537   0.00    0.0
2282 548245   16.262306344  -61.527535767   -25.5418   6  16   0.1580   0.2436   0.3373  -0.0872  -0.0907   0.0537   0.00    0.0
2282 548246   16.262306355  -61.527535761   -25.5394   6  16   0.1577   0.2434   0.3369  -0.0870  -0.0905   0.0537   0.00    0.0
2282 548247   16.262306356  -61.527535773   -25.5395   6  16   0.1575   0.2431   0.3365  -0.0869  -0.0903   0.0537   0.00    0.0
2282 548248   16.262306342  -61.527535767   -25.5366   6  16   0.1573   0.2428   0.3362  -0.0867  -0.0901   0.0537   0.00    0.0
2282 548249   16.262306358  -61.527535761   -25.5369   6  16   0.1571   0.2426   0.3358  -0.0866  -0.0899   0.0536   0.00    0.0
2282 548250   16.262306368  -61.527535781   -25.5357   6  16   0.1569   0.2423   0.3354  -0.0864  -0.0897   0.0536   0.00    0.0
2282 548251   16.262306359  -61.527535780   -25.5375   6  16   0.1567   0.2420   0.3350  -0.0863  -0.0895   0.0536   0.00    0.0
2282 548252   16.262306361  -61.527535788   -25.5316   6  16   0.1565   0.2417   0.3347  -0.0862  -0.0893   0.0536   0.00    0.0
2282 548253   16.262306368  -61.527535772   -25.5329   6  16   0.1563   0.2415   0.3343  -0.0860  -0.0891   0.0536   0.00    0.0
2282 548254   16.262306358  -61.527535784   -25.5324   6  16   0.1561   0.2412   0.3339  -0.0859  -0.0889   0.0536   0.00    0.0
2282 548255   16.262306365  -61.527535795   -25.5309   6  16   0.1559   0.2409   0.3336  -0.0857  -0.0887   0.0536   0.00    0.0
2282 548256   16.262306357  -61.527535782   -25.5284   6  16   0.1557   0.2407   0.3332  -0.0856  -0.0885   0.0536   0.00    0.0
2282 548257   16.262306360  -61.527535813   -25.5296   6  16   0.1555   0.2404   0.3329  -0.0854  -0.0883   0.0535   0.00    0.0
2282 548258   16.262306360  -61.527535816   -25.5315   6  16   0.1553   0.2401   0.3325  -0.0853  -0.0881   0.0535   0.00    0.0
2282 548259   16.262306359  -61.527535820   -25.5329   6  16   0.1551   0.2399   0.3321  -0.0852  -0.0880   0.0535   0.00    0.0
2282 548260   16.262306370  -61.527535840   -25.5236   6  16   0.1549   0.2396   0.3318  -0.0850  -0.0878   0.0535   0.00    0.0
2282 548261   16.262306363  -61.527535833   -25.5270   6  16   0.1547   0.2393   0.3314  -0.0849  -0.0876   0.0535   0.00    0.0
2282 548262   16.262306369  -61.527535830   -25.5267   6  16   0.1545   0.2391   0.3311  -0.0847  -0.0874   0.0535   0.00    0.0
2282 548263   16.262306367  -61.527535832   -25.5268   6  16   0.1543   0.2388   0.3307  -0.0846  -0.0872   0.0535   0.00    0.0
2282 548264   16.262306386  -61.527535836   -25.5288   6  16   0.1541   0.2386   0.3304  -0.0845  -0.0870   0.0535   0.00    0.0
2282 548265   16.262306389  -61.527535831   -25.5265   6  16   0.1539   0.2383   0.3300  -0.0843  -0.0868   0.0535   0.00    0.0
2282 548266   16.262306385  -61.527535842   -25.5232   6  16   0.1537   0.2380   0.3297  -0.0842  -0.0866   0.0534   0.00    0.0
2282 548267   16.262306399  -61.527535871   -25.5194   6  16   0.1535   0.2378   0.3293  -0.0840  -0.0864   0.0534   0.00    0.0
2282 548268   16.262306380  -61.527535857   -25.5259   6  16   0.1533   0.2375   0.3290  -0.0839  -0.0862   0.0534   0.00    0.0
2282 548269   16.262306384  -61.527535846   -25.5243   6  16   0.1531   0.2372   0.3286  -0.0838  -0.0860   0.0534   0.00    0.0
2282 548270   16.262306404  -61.527535877   -25.5178   6  16   0.1529   0.2370   0.3283  -0.0836  -0.0858   0.0534   0.00    0.0
2282 548271   16.262306413  -61.527535874   -25.5183   6  16   0.1527   0.2367   0.3279  -0.0835  -0.0857   0.0534   0.00    0.0
2282 548272   16.262306414  -61.527535893   -25.5237   6  16   0.1525   0.2365   0.3276  -0.0834  -0.0855   0.0534   0.00    0.0
2282 548273   16.262306413  -61.527535888   -25.5191   6  16   0.1523   0.2362   0.3273  -0.0832  -0.0853   0.0534   0.00    0.0
2282 548274   16.262306406  -61.527535882   -25.5228   6  16   0.1521   0.2360   0.3269  -0.0831  -0.0851   0.0534   0.00    0.0
2282 548275   16.262306423  -61.527535874   -25.5181   6  16   0.1519   0.2357   0.3266  -0.0829  -0.0849   0.0534   0.00    0.0
2282 548276   16.262306426  -61.527535900   -25.5153   6  16   0.1517   0.2354   0.3263  -0.0828  -0.0847   0.0534   0.00    0.0
2282 548277   16.262306450  -61.527535884   -25.5171   6  16   0.1515   0.2352   0.3259  -0.0827  -0.0845   0.0534   0.00    0.0
2282 548278   16.262306443  -61.527535883   -25.5189   6  16   0.1513   0.2349   0.3256  -0.0825  -0.0843   0.0533   0.00    0.0
2282 548279   16.262306455  -61.527535896   -25.5226   6  16   0.1512   0.2347   0.3253  -0.0824  -0.0841   0.0533   0.00    0.0
2282 548280   16.262306450  -61.527535901   -25.5224   6  16   0.1510   0.2344   0.3249  -0.0823  -0.0840   0.0533   0.00    0.0
